Sample.ID,Study.ID,DOI.primary,DOI.secondary,LeadAuthor.primary,LeadAuthor.secondary,PublicationYear,Country,Region,SiteName,Block.Rep,GPS.Lat,GPS.Long,Study.context,SampleDepth.min,SampleDepth.max,Clay.pct,Silt.pct,Sand.pct,TexturalClass,Soil.pH,CEC,SOC.pct,Soil.TotalCd,TotalCd.method,Soil.AvailCd1,Soil.AvailCd1.method,Soil.AvailCd2,Soil.AvailCd2.method,Soil.AvailCd3,Soil.AvailCd3.method,Soil.AvailCd3,Soil.AvailCd3.method,Soil.AvailCd3,Soil.AvailCd3.method,Soil.AvailCd3,Soil.AvailCd3.method,Soil.Cd.type,WholeBeanCd,NibCd,ShellCd,LeafCd,AvailCd.N,AvailCd.SD,TotalCd.N,TotalCd.SD,WholeBeanCd.N,WholeBeanCd.SD,Subset,Soil.Cd.YN,Bean.Cd.YN,LeafBeaf.Cd.YN
1169,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,Guayas,S14,,-3.029420261,-79.5788892,Field,15,30,29,23.9,47.1,Sandy Clay Loam,5.48,6.58,0.72,0.82,HNO3 and H2O2,0,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1170,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S15,,-3.511152259,-79.6265138,Field,15,30,28.1,36.8,35,Clay Loam,6.8,19.3,0.59,0.59,HNO3 and H2O2,0,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1171,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S16,,-3.489756729,-79.62666608,Field,15,30,35.9,41.9,22.1,Clay Loam,7.97,25.1,1.25,0.95,HNO3 and H2O2,0.25,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1172,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S17,,-3.477008097,-79.79493207,Field,15,30,20.5,54.1,25.4,Silty Loam,7.51,22.39,0.91,0.66,HNO3 and H2O2,0.15,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1173,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S18,,-3.446078808,-79.82893741,Field,15,30,31.6,47.4,20.9,Clay Loam,7.04,21.6,0.77,0.41,HNO3 and H2O2,0.15,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1174,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S19,,-3.449737111,-79.81089259,Field,15,30,26.1,33.5,40.4,Loam,6.06,9.69,0.73,0.07,HNO3 and H2O2,0.07,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1175,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,Gayas,S1,,-2.723674812,-79.54577849,Field,30,50,23.7,27.7,48.6,Sandy Clay Loam,5.74,14.6,0.41,0.72,HNO3 and H2O2,0.07,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1176,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S2,,-3.394252848,-79.64986928,Field,30,50,25.3,41.1,33.6,Loam,6.09,15.4,0.29,1.08,HNO3 and H2O2,0.19,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1177,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S3,,-3.397911151,-79.63182446,Field,30,50,25.1,39.6,35.3,Loam,6.87,21.6,0.31,0.71,HNO3 and H2O2,0.33,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1178,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S4,,-3.375240758,-79.67778354,Field,30,50,24.3,40.6,35.1,Loam,6.83,17.1,0.45,0.73,HNO3 and H2O2,0.18,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1179,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S5,,-3.421800978,-79.86965245,Field,30,50,13.3,17.9,68.8,Sandy Loam,6.43,8.86,0.24,1.08,HNO3 and H2O2,0.18,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1180,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S6,,-3.420027256,-79.83888299,Field,30,50,21.8,22.7,55.5,Sandy Clay Loam,7.5,14.7,0.26,0.68,HNO3 and H2O2,0.11,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1181,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S7,,-3.475345232,-79.82947989,Field,30,50,10.4,17.2,72.4,Loamy Sand,6.06,8.36,0.43,0.41,HNO3 and H2O2,0.1,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1182,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,Guayas,S8,,-3.110845219,-79.66464965,Field,30,50,23.9,29.5,46.6,Loam,4.96,3.84,0.27,0.65,HNO3 and H2O2,0.01,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1183,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,Guayas,S9,,-3.137118486,-79.64043762,Field,30,50,24.5,33.7,41.8,Loam,5.03,5.44,0.42,1.84,HNO3 and H2O2,0.02,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1184,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,Guayas,S10,,-2.670075129,-79.6257429,Field,30,50,18.2,41.3,40.5,Loam,5.97,21.9,0.63,2.59,HNO3 and H2O2,0.11,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1185,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,Guayas,S11,,-2.8507177,-79.63046349,Field,30,50,14.2,40.8,45,Loam,5.77,19.2,0.46,1.52,HNO3 and H2O2,0.02,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1186,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,Guayas,S12,,-2.998934402,-79.58436165,Field,30,50,9.9,32.2,57.9,Sandy Loam,6.11,13.4,0.42,0.65,HNO3 and H2O2,0.02,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1187,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,Guayas,S13,,-3.007193299,-79.59631539,Field,30,50,3.21,6.48,90.3,Sandy,5.53,5.74,0.66,0.38,HNO3 and H2O2,0,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1188,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,Guayas,S14,,-3.029420261,-79.5788892,Field,30,50,29,23.9,47.1,Sandy Clay Loam,5.45,6.58,0.32,0.68,HNO3 and H2O2,0,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1189,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S15,,-3.511152259,-79.6265138,Field,30,50,28.1,36.8,35,Clay Loam,6.51,19.3,0.58,0.78,HNO3 and H2O2,0,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1190,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S16,,-3.489756729,-79.62666608,Field,30,50,35.9,41.9,22.1,Clay Loam,8.02,25.1,0.34,0.64,HNO3 and H2O2,0.15,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1191,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S17,,-3.477008097,-79.79493207,Field,30,50,20.5,54.1,25.4,Silty Loam,7.43,22.39,0.72,0.43,HNO3 and H2O2,0.14,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1192,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S18,,-3.446078808,-79.82893741,Field,30,50,31.6,47.4,20.9,Clay Loam,7.22,21.6,0.71,0.57,HNO3 and H2O2,0.15,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1193,31,https://doi.org/10.1016/j.scitotenv.2015.06.106,,"Chavez, E.","He, Z. L.; Stoffella, P. J.; Mylavarapu, R. S.; Li, Y. C.;Moyano, B.; Baligar, V. C.",2015,Ecuador,El Oro,S19,,-3.449737111,-79.81089259,Field,30,50,26.1,33.5,40.4,Loam,5.91,9.69,0.67,0.06,HNO3 and H2O2,0.06,Mehlich 3,,,,,,,,,,,Salt,,,,,,,,,,,Soil only,Y,,
1194,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,a,15.646,-87.1,Field,0,10,22.8,28.4,48.8,Loam,5.62,,2,0.41,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.39,,,3.54,,,,,,,All,Y,Y,Y
1195,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,b,15.646,-87.1,Field,0,10,22.8,34.4,42.8,Loam,5.08,,1.902298851,0.65,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.51,,,3.01,,,,,,,All,Y,Y,Y
1196,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,c,15.646,-87.1,Field,0,10,24.8,38.4,36.8,Loam,5.07,,2.172413793,0.52,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,2.05,,,2.54,,,,,,,All,Y,Y,Y
1197,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,a,15.646,-87.1,Field,0,10,22.4,28.4,49.2,Loam,5.2,,2.67816092,0.46,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,0.95,,,2.84,,,,,,,All,Y,Y,Y
1198,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,b,15.646,-87.1,Field,0,10,18.4,28.4,53.2,Loam,4.53,,2.017241379,0.46,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.25,,,1.92,,,,,,,All,Y,Y,Y
1199,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,c,15.646,-87.1,Field,0,10,32.8,38,29.2,Clay Loam,4.75,,1.689655172,0.44,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.56,,,2.03,,,,,,,All,Y,Y,Y
1200,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,a,15.646,-87.1,Field,0,10,30.4,36.4,33.2,Clay Loam,4.72,,2.293103448,0.6,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,2.96,,,2.13,,,,,,,All,Y,Y,Y
1201,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,b,15.646,-87.1,Field,0,10,26.4,38.4,35.2,Loam,5.32,,2.114942529,1.12,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,3.52,,,2.79,,,,,,,All,Y,Y,Y
1202,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,c,15.646,-87.1,Field,0,10,22.4,34.4,43.2,Loam,5.5,,2.310344828,0.79,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,3.79,,,2.91,,,,,,,All,Y,Y,Y
1203,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,a,15.646,-87.1,Field,0,10,22.8,32,45.2,Loam,5,,2.327586207,0.59,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.77,,,2.19,,,,,,,All,Y,Y,Y
1204,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,b,15.646,-87.1,Field,0,10,22.8,38,39.2,Loam,4.98,,2.270114943,0.74,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,2.22,,,2.6,,,,,,,All,Y,Y,Y
1205,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,c,15.646,-87.1,Field,0,10,24.8,40,35.2,Loam,5.8,,2.367816092,0.86,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,2.27,,,2.25,,,,,,,All,Y,Y,Y
1206,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,a,15.646,-87.1,Field,0,10,18.8,32,49.2,Loam,4.94,,3.086206897,0.8,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,2.62,,,2.27,,,,,,,All,Y,Y,Y
1207,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,b,15.646,-87.1,Field,0,10,22.8,42,35.2,Loam,5.35,,2.833333333,0.97,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,3.53,,,2.87,,,,,,,All,Y,Y,Y
1208,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,c,15.646,-87.1,Field,0,10,24.8,34.8,40.4,Loam,5.46,,2.057471264,0.68,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,4.13,,,2.7,,,,,,,All,Y,Y,Y
1209,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,a,15.646,-87.1,Field,0,10,22.4,32.8,44.8,Loam,5.17,,2.270114943,0.42,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,4.31,,,2.27,,,,,,,All,Y,Y,Y
1210,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,b,15.646,-87.1,Field,0,10,24.8,34,41.2,Loam,5.04,,2.344827586,0.42,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,3.17,,,2.13,,,,,,,All,Y,Y,Y
1211,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,c,15.646,-87.1,Field,0,10,24.8,36,39.2,Loam,5,,2.045977011,0.64,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,0.92,,,2.94,,,,,,,All,Y,Y,Y
1212,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,a,15.646,-87.1,Field,0,10,22.8,40.4,36.8,Loam,5.3,,2.41954023,0.61,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.63,,,2.11,,,,,,,All,Y,Y,Y
1213,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,b,15.646,-87.1,Field,0,10,24.8,34.4,40.8,Loam,5.54,,1.931034483,0.56,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,2.03,,,1.66,,,,,,,All,Y,Y,Y
1214,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,c,15.646,-87.1,Field,0,10,24.8,38.4,36.8,Loam,4.82,,2.120689655,0.52,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,3.02,,,2.07,,,,,,,All,Y,Y,Y
1215,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,a,15.646,-87.1,Field,0,10,20.8,30.4,48.8,Loam,4.72,,2.442528736,0.65,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,3.35,,,1.97,,,,,,,All,Y,Y,Y
1216,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,JC,b,15.646,-87.1,Field,0,10,18.8,28.4,52.8,Sandy Loam,4.86,,1.689655172,0.25,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.99,,,1.07,,,,,,,All,Y,Y,Y
1217,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,1B,c,15.646,-87.1,Field,0,10,28.8,40.4,30.8,Clay Loam,4.7,,2,0.47,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,3.57,,,3.38,,,,,,,All,Y,Y,Y
1218,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,PM,a,15.646,-87.1,Field,0,10,16.8,36.4,46.8,Loam,5.57,,2.402298851,0.49,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.17,,,1.08,,,,,,,All,Y,Y,Y
1219,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,PM,b,15.646,-87.1,Field,0,10,14.8,30.4,54.8,Sandy Loam,5.38,,2.114942529,0.43,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.11,,,1,,,,,,,All,Y,Y,Y
1220,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,PM,c,15.646,-87.1,Field,0,10,18.8,34.4,46.8,Loam,5.42,,2.459770115,0.52,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.47,,,1.27,,,,,,,All,Y,Y,Y
1221,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,PM,a,15.646,-87.1,Field,0,10,22.8,30.8,46.4,Loam,5.77,,2.327586207,0.67,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,3.03,,,1.27,,,,,,,All,Y,Y,Y
1222,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,PM,b,15.646,-87.1,Field,0,10,18.8,30.8,50.4,Loam,6.05,,2.08045977,0.57,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.98,,,1.09,,,,,,,All,Y,Y,Y
1223,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,PM,c,15.646,-87.1,Field,0,10,18.8,28.8,52.4,Sandy Loam,5.74,,1.672413793,0.38,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.87,,,0.88,,,,,,,All,Y,Y,Y
1224,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,PM,a,15.646,-87.1,Field,0,10,16.8,30,53.2,Sandy Loam,5.44,,1.672413793,0.29,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.49,,,0.94,,,,,,,All,Y,Y,Y
1225,32,https://doi.org/10.1016/j.scitotenv.2019.05.001,,"Engbersen, Nadine"," Gramlich, Anja; Lopez, Marlon; Schwarz, Gunnar; Hattendorf, Bodo; Gutierrez, Osman; Schulin, Rainer",2019,Honduras,Atlantida,PM,b,15.646,-87.1,Field,0,10,24.8,40,35.2,Loam,5.16,,1.425287356,0.23,HNO3 and HCl,0,NaNO3,,,,,,,,,,,Acid and salt,1.6,,,1.08,,,,,,,All,Y,Y,Y
